"long","lat","pop_valid","has_station","has_station_n3","buglary_home","buglary_home_density","buglary_home_mean3","buglary_home_mean5","buglary_home_mean7","buglary_home_mean9","buglary_car","buglary_car_density","buglary_car_mean3","buglary_car_mean5","buglary_car_mean7","buglary_car_mean9","buglary_bike","buglary_bike_density","buglary_bike_mean3","buglary_bike_mean5","buglary_bike_mean7","buglary_bike_mean9"
121.625890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,25.1314252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0.000292232012844396,0,0,0,0,0,0.000292232012844396,0,0,0,0,0,0,0
121.454890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0.000572774745175017,0.000876696038533189,0.00144621170003494,0,0,0,0.000572774745175017,0.00134145424828781,0.00285926022183781,0,0,0,0,0.00268290849657563,0.00289242340006988
121.459390939,25.1269252049999,FALSE,FALSE,TRUE,0,0,0,0.00171832423552505,0.00239067648373123,0.00144621170003494,0,0,0,0.00262925032664411,0.00361242491608248,0.00544945102576109,0,0,0,0.00525850065328823,0.00478135296746246,0.00289242340006988
121.463890939,25.1269252049999,FALSE,FALSE,TRUE,0,0,0.00159104095881949,0.00468572590811321,0.00239067648373123,0.00144621170003494,0,0,0.00571243217074749,0.00708035283552167,0.0078941688980781,0.00570178080417663,0,0,0.011424864341495,0.00937145181622642,0.00478135296746246,0.00289242340006988
121.468390939,25.1269252049999,FALSE,FALSE,TRUE,0,0,0.00983382338267549,0.00468572590811321,0.00239067648373123,0.00195087125686603,1,0.037092520907352,0.0180766058065185,0.0154725710402331,0.00831128547056094,0.00595814113768538,2,0.074185041814704,0.02284972868299,0.00937145181622642,0.00478135296746246,0.00339708295690097
121.472890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.00983382338267549,0.00468572590811321,0.00322490962869691,0.00195087125686603,1,0.037092520907352,0.0372669318298869,0.0162901195222994,0.00831128547056094,0.00695331604961965,2,0.074185041814704,0.02284972868299,0.00937145181622642,0.00561558611242814,0.00353393547024472
121.477390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.008242782423856,0.00411295116293819,0.00322490962869691,0.00593020157213751,0,0,0.0315544996591394,0.0157173447771244,0.00910881187542335,0.00740272983219251,0,0,0.011424864341495,0.00937145181622642,0.00584181169571066,0.00632564510015627
121.481890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0.00296740167258816,0.00941081050174185,0.00994377712334971,0,0,0.0191903260233685,0.0147806188059516,0.00955948836030143,0.00760857000615815,0,0,0,0.00411295116293819,0.0104566786349522,0.0107272334480706
121.486390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0.0064375150444162,0.0154610325913222,0.0105595819269001,0,0,0,0.0113422148093763,0.00870788710945838,0.00801763347000133,0,0,0,0.00904513920091341,0.0150498651624799,0.011737092166961
121.490890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0163267784424114,0.0185591100640544,0.0151365729022101,0.0122730184960997,0,0,0.00125784363098392,0.0032490947578526,0.00740535540494274,0.00741164780521357,0,0,0.0251253866692039,0.0231298074948979,0.0146207789820037,0.0113829818035742
121.495390939,25.1269252049999,FALSE,FALSE,TRUE,2,0.135620413302847,0.0479163896311313,0.0206540491192259,0.0183660033691527,0.0129507942149966,0,0,0.00174175748627305,0.00409316501706325,0.00317110225333321,0.00539501312999885,2.5,0.169525516628559,0.0642494652636054,0.0264017497441027,0.0167183213676747,0.0111671242259578
121.499890939,25.1269252049999,FALSE,FALSE,TRUE,2,0.135620413302847,0.0518413382214324,0.0249675624653971,0.0209489312045597,0.0134242297180516,0,0,0.00412982654107534,0.00418624704461999,0.00275398568085037,0.00282900556743262,3.99999999999526,0.271240826605373,0.0724846102146976,0.029994723092425,0.0183055679381928,0.0117156732284655
121.504390939,25.1269252049999,FALSE,FALSE,TRUE,1.00000000000316,0.0180253915586818,0.0412727186039001,0.0261182313570992,0.0206574576605728,0.0141042578816317,1,0.0180253915586249,0.00287198291009141,0.00306649743432377,0.00275398568085037,0.00273278327117034,2.00000000000632,0.0360507831173637,0.056822582693296,0.0320211135621434,0.0180982852290171,0.0119417813967811
121.508890939,25.1269252049999,FALSE,FALSE,TRUE,0,0,0.0108347391801559,0.0202052482615878,0.0215413488306172,0.0154082613203675,0,0,0.00238806905480229,0.00205379892202144,0.00205435648910103,0.00247642293766159,3,0.0540761746758748,0.0223050311587905,0.0240250382590367,0.0181657512850738,0.011498641393812
121.513390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.00798344892982552,0.00904856578443011,0.0180046373365931,0.0243361520928858,0,0,0,0.00175470076883376,0.00131144799137855,0.00180616173345168,0,0,0.0162172028876465,0.0103241270404554,0.013604170660594,0.0119041525947179
121.517890939,25.1269252049999,TRUE,FALSE,FALSE,0,0,0.00437260678488803,0.0126143714803794,0.0248701976646736,0.0223941197967421,0,0,0,9.30820275567428e-05,0.00165092925832254,0.00152524082550081,0,0,0.00675384373984418,0.00705218479125059,0.00686517788803499,0.00932989297133198
121.522390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0147970514096303,0.0180212458092228,0.0267634729783037,0.0212077453212119,0,0,0,0.00105272041302692,0.000961019332683934,0.00387051376883623,0,0,0.00214731667994827,0.00451193185595518,0.00555527777167696,0.00492830462341761
121.526890939,25.1269252049999,FALSE,FALSE,TRUE,2,0.0343657779040777,0.0371171800257857,0.0225605882035917,0.0279225966949785,0.0231438621670667,0,0,0.00292422336951923,0.00159863732680216,0.000913528502297841,0.00328466797623533,0,0,0.00292422336951923,0.00248554138623679,0.00345773538600596,0.00391844590452725
121.531390939,25.1269252049999,FALSE,TRUE,TRUE,2.99999999999684,0.0789540309769361,0.0488184001928664,0.0295489414624151,0.0298503835989836,0.0210768609403516,0,0,0.00346213421175178,0.00159863732680216,0.000913528502297841,0.00325593895538449,0,0,0.00292422336951923,0.00143647748843014,0.00187048881548786,0.00264956223912134
121.535890939,25.1269252049999,FALSE,FALSE,TRUE,2.00000000000316,0.0526360206514293,0.0550873355130546,0.0368664645238625,0.0293076239980048,0.0384038370907961,0,0,0.00346213421175178,0.00159863732680216,0.000913528502297841,0.00322481042315772,0,0,0.00292422336951923,0.00105272041302692,0.00124353837969788,0.00159599044546057
121.540390939,25.1269252049999,FALSE,FALSE,FALSE,3,0.0816510744121371,0.0316935485569285,0.0312057197727416,0.0303381669466551,0.0478578259723351,0,0,0.000537910842232552,0.00159863732680216,0.000815631289184775,0.00320062718180068,0,0,0,0.00105272041302692,0.000949846740358683,0.00104744144295282
121.544890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0178450117099063,0.0252376229703687,0.0438073858640168,0.0662321997237195,0,0,0,0.000545916913775235,0.000815631289184775,0.0037387580412436,0,0,0,0,0.000896560425596917,0.000821333274637288
121.549390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0104230302017823,0.0243847398353125,0.0467177797298941,0.0897252431114144,0,0,0,0,0.000278529037640426,0.0037387580412436,0,0,0,0,0.000359458174052568,0.000759813720775271
121.553890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0104230302017823,0.0217089827785993,0.0854602533957741,0.0807973523388962,0,0,0,0,0,0.00341384433351924,0,0,0,0,0,0.000217450006525628
121.558390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0104230302017823,0.0407542740297413,0.0810716992121568,0.0945967721111083,0,0,0,0,0,0.00324535145889726,0,0,0,0,0,0
121.562890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0.0407542740297413,0.102740048576796,0.0917695710354263,0,0,0,0,0,0.000694238341596195,0,0,0,0,0,0
121.567390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0.088312948801041,0.102740048576796,0.0890408670572635,0,0,0,0,0,0.000694238341596195,0,0,0,0,0,0
121.571890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0475101533740198,0.0834758206500261,0.100825614458102,0.0890408670572635,0,0,0,0,0,0.000694238341596195,0,0,0,0,0,0
121.576390939,25.1269252049999,FALSE,FALSE,FALSE,1,0.427591380366178,0.0475101533740198,0.0786386924990113,0.0844149741488748,0.0701202504741604,0,0,0,0,0,0.000694238341596195,0,0,0,0,0,0
121.580890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0.0475101533740198,0.0513109656439414,0.0680043338396478,0.0601928260895663,0,0,0,0,0,0.000694238341596195,0,0,0,0,0,0
121.585390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0.0513109656439414,0.0261790641040517,0.0411384241746018,0,0,0,0,0,0,0,0,0,0,0,0
121.589890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0.0261790641040517,0.0158367177913399,0,0,0,0,0,0,0,0,0,0,0,0
121.594390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.0158367177913399,0,0,0,0,0,0,0,0,0,0,0,0
121.598890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.603390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.607890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.612390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.616890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.621390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.625890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,25.1269252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0.000292232012844396,0,0,0,0,0,0.000292232012844396,0,0,0,0,0,0,0
121.454890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0.000572774745175017,0.000876696038533189,0.00144621170003494,0,0,0,0.000572774745175017,0.00134145424828781,0.00285926022183781,0,0,0,0,0.00268290849657563,0.00289242340006988
121.459390939,25.1224252049999,FALSE,FALSE,TRUE,0,0,0.00159104095881949,0.00171832423552505,0.00239067648373123,0.00144621170003494,0,0,0.00159104095881949,0.00262925032664411,0.00472653220344618,0.00544945102576109,0,0,0,0.00525850065328823,0.00478135296746246,0.00289242340006988
121.463890939,25.1224252049999,FALSE,TRUE,TRUE,0,0,0.00477312287645847,0.00468572590811321,0.00239067648373123,0.00144621170003494,0,0,0.00730347312956698,0.00708035283552167,0.00900827618544179,0.0063757469409769,0,0,0.014606946259134,0.00937145181622642,0.00478135296746246,0.00289242340006988
121.468390939,25.1224252049999,FALSE,FALSE,TRUE,1,0.0143193686293754,0.00477312287645847,0.00468572590811321,0.00239067648373123,0.00195087125686603,1,0.0143193686293754,0.011424864341495,0.0139888702039343,0.00942539275792464,0.0063757469409769,2,0.0286387372587508,0.0260318106006289,0.00937145181622642,0.00478135296746246,0.00339708295690097
121.472890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.00318208191763898,0.00468572590811321,0.00239067648373123,0.00195087125686603,0,0,0.0249027581941029,0.0139888702039343,0.00942539275792464,0.00685820118589366,2,0.0286387372587508,0.0260318106006289,0.00937145181622642,0.00478135296746246,0.00353393547024472
121.477390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0.00411295116293819,0.00239067648373123,0.00586974176808304,2,0.135620413302847,0.0191903260233554,0.0134160954587593,0.00999669357950434,0.00730761496846652,0,0,0.011424864341495,0.00937145181622642,0.00478135296746246,0.00632564510015627
121.481890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0.00296740167258816,0.00676677269051599,0.00988331731929524,0,0,0.0150689348114274,0.0113596198772902,0.0102211444810999,0.00742716346532353,0,0,0,0.00411295116293819,0.00939621990670399,0.011675824996366
121.486390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0.00859004850532503,0.0123667959197446,0.0104261216207624,0,0,0,0.00736134107556686,0.00932452334422164,0.0078362269291667,0,0,0,0.00904513920091341,0.0138993666621613,0.0126856837152564
121.490890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.0150689348114274,0.0199623085332642,0.0119216619312668,0.0121395581899619,0,0,0,0.000627032695058298,0.00678721005298011,0.00723024126437894,0,0,0.0188361685142843,0.0231298074948979,0.013470280481685,0.0123315733518696
121.495390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.0452068044342823,0.0216825800925842,0.0151030613130519,0.0128173339088588,0,0,0,0.00210131768841027,0.00255295690137059,0.00521360658916422,0,0,0.0565085055428172,0.0264017497441027,0.015567822867356,0.0121157157742532
121.499890939,25.1224252049999,FALSE,FALSE,FALSE,2,0.135620413302847,0.0492148410024808,0.0257755565901028,0.0159260526084356,0.0136110562032184,0,0,0.00370998832213373,0.00219439971596701,0.00218729769848709,0.00296788581790257,1,0.0678102066514235,0.0636709951602822,0.0305129328200179,0.0173094415466728,0.0126642647767609
121.504390939,25.1224252049999,FALSE,FALSE,FALSE,1.00000000000316,0.0103646858848149,0.0411968709542204,0.0272877630846385,0.0167086704808327,0.0144498690619292,0,0,0.00396854950979135,0.00219439971596701,0.0022272740770569,0.00230355384826054,1.99999999999684,0.0207293717695316,0.0548153081691155,0.0336239360982333,0.0182162266324509,0.0128903729450765
121.508890939,25.1224252049999,FALSE,FALSE,FALSE,5,0.0518234294239108,0.0142553038083159,0.019761523397232,0.0178327986696079,0.0158143455030724,0,0,0.00396854950979135,0.0017415760088128,0.0019140284810775,0.0023337903494643,3,0.0310940576543465,0.022771833556467,0.0258076197514683,0.0185899972780338,0.0124472329421074
121.513390939,25.1224252049999,FALSE,FALSE,FALSE,1,0.0103646858847822,0.0117043004315195,0.0101216900625798,0.01615430111612,0.025064371608217,0,0,0.000258561187657619,0.00175924555861032,0.00139734556663754,0.00224067687879728,3.99999999999368,0.0414587435390632,0.0185234103217983,0.0122985870705886,0.0140768259278294,0.012981598276064
121.517890939,25.1224252049999,TRUE,FALSE,FALSE,1,0.0096629250597367,0.0073336482863539,0.0134792888732341,0.0162938715667507,0.0233481509068681,0,0,0,0.000284960565258351,0.00178184671961674,0.00195975597084641,2.00000000000632,0.0193258501195344,0.00960892067480072,0.00913108599831689,0.00778733110139287,0.0104073386526781
121.522390939,25.1224252049999,TRUE,FALSE,FALSE,2,0.0193258501194734,0.0160432170176194,0.018262861991569,0.0185928034681806,0.022161776431338,0,0,0,0.00124459895072853,0.00121261109334032,0.0018402074739894,0,0,0.0039800582589163,0.00607262333542865,0.00647743098503485,0.00505715875646838
121.526890939,25.1224252049999,FALSE,FALSE,TRUE,2,0.0526360206513462,0.0298903672231995,0.0227929357936769,0.0200849405584412,0.024170893779276,0,0,0.00292422336951923,0.00179051586450377,0.00116512026295423,0.0012543616813885,0,0,0.00399021524563928,0.00366615807835621,0.00437988859936384,0.00404730003757802
121.531390939,25.1224252049999,FALSE,FALSE,TRUE,2,0.0526360206513462,0.0371671947719032,0.0303306931756483,0.0237726640024696,0.022103892552561,1,0.0263180103256731,0.00444065924111711,0.00179051586450377,0.00111366289335489,0.00122563266053766,1,0.0263180103256731,0.00292422336951923,0.00243733522420784,0.00263826992004706,0.00277841637217211
121.535890939,25.1224252049999,TRUE,FALSE,TRUE,3.99999999999368,0.0193647903203413,0.0461304491407097,0.0291568317676812,0.0229900461300726,0.0225653903254569,1,0.00484119758009297,0.00444065924111711,0.00159863732680216,0.00107368651478508,0.00119450412831089,0,0,0.00292422336951923,0.00186169961110302,0.00173148483426895,0.00172484457851134
121.540390939,25.1224252049999,FALSE,FALSE,FALSE,3,0.0789540309770193,0.0308262657437276,0.0240789613977069,0.0252631872198671,0.0316990924156914,0,0,0.00151643587159788,0.00159863732680216,0.000815631289184775,0.000850034095649275,0,0,0,0.00175725843416996,0.00135771418868613,0.00117629557600359
121.544890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.0208691255770224,0.018954702654495,0.0386839968629528,0.0414819422831708,0,0,0,0.000545916913775235,0.000815631289184775,0.00128230849167169,0,0,0,0.000704538021143034,0.00125601859964892,0.00095018740768806
121.549390939,25.1224252049999,FALSE,FALSE,TRUE,0,0,0.0104230302017823,0.0450772773639361,0.0499181979496783,0.0649145126684583,0,0,0,0,0.0014261475206872,0.00125207199046793,0,0,0,0,0.000359458174052568,0.000888667853826043
121.553890939,25.1224252049999,FALSE,FALSE,TRUE,1,0.0938072718160407,0.0238594972879347,0.068640566170131,0.0744358551579261,0.0556644865633138,0,0,0,0,0.00114761848304677,0.000862731216218181,0,0,0,0,0,0.000217450006525628
121.558390939,25.1224252049999,FALSE,FALSE,TRUE,0,0,0.0372959643740871,0.122737454594951,0.0697623186858803,0.0692985545447856,0,0,0,0,0.00114761848304677,0.000694238341596195,0,0,0,0,0,0
121.562890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.102783286547499,0.122737454594951,0.09143066805052,0.0664713534691036,0,0,0,0,0.00114761848304677,0.000694238341596195,0,0,0,0,0,0
121.567390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.0893468194613466,0.136088818936956,0.09143066805052,0.0637426494909407,0,0,0,0,0.00114761848304677,0.000694238341596195,0,0,0,0,0,0
121.571890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.123420505749214,0.103923963930872,0.0880333987719502,0.0637426494909407,0,0,0,0,0.00114761848304677,0.00132284795085207,0,0,0,0,0,0
121.576390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0.0475101533740198,0.0717591089247869,0.0716227584627233,0.0616875112853861,0,0,0,0,0.00114761848304677,0.00132284795085207,0,0,0,0,0,0
121.580890939,25.1224252049999,FALSE,FALSE,TRUE,0,0,0.0475101533740198,0.0171036552146471,0.0540644996704496,0.051760086900792,0,0,0,0,0,0.00132284795085207,0,0,0,0,0,0
121.585390939,25.1224252049999,FALSE,FALSE,TRUE,0,0,0,0.0171036552146471,0.0261790641040517,0.0411384241746018,0,0,0,0,0,0.000628609609255871,0,0,0,0,0,0
121.589890939,25.1224252049999,FALSE,FALSE,TRUE,0,0,0,0,0.0261790641040517,0.0158367177913399,0,0,0,0,0,0.000628609609255871,0,0,0,0,0,0
121.594390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0.0158367177913399,0,0,0,0,0,0.000628609609255871,0,0,0,0,0,0
121.598890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000628609609255871,0,0,0,0,0,0
121.603390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000628609609255871,0,0,0,0,0,0
121.607890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0.000628609609255871,0,0,0,0,0,0
121.612390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.616890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.621390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.625890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.630390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.634890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.639390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.643890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.648390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.652890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.657390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.661890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.666390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.670890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.675390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.679890939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.684390939,25.1224252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.436890939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.441390939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.445890939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.450390939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0,0,0.000292232012844396,0,0,0,0,0,0.000292232012844396,0,0,0,0,0,0,0
121.454890939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0,0.000572774745175017,0.000876696038533189,0.00144621170003494,0,0,0,0.000572774745175017,0.00134145424828781,0.00285926022183781,0,0,0,0,0.00268290849657563,0.00289242340006988
121.459390939,25.1179252049999,FALSE,FALSE,TRUE,0,0,0.00159104095881949,0.00171832423552505,0.00239067648373123,0.00144621170003494,0,0,0.00159104095881949,0.00262925032664411,0.00472653220344618,0.00544945102576109,0,0,0,0.00525850065328823,0.00478135296746246,0.00289242340006988
121.463890939,25.1179252049999,FALSE,FALSE,TRUE,1,0.0143193686293754,0.00477312287645847,0.00171832423552505,0.00239067648373123,0.00144621170003494,1,0.0143193686293754,0.00318208191763898,0.00629660144617104,0.00825128596284039,0.0063757469409769,0,0,0.00636416383527796,0.00937145181622642,0.00478135296746246,0.00289242340006988
121.468390939,25.1179252049999,FALSE,FALSE,TRUE,1,0.0143193686293754,0.00477312287645847,0.00171832423552505,0.00239067648373123,0.00144621170003494,0,0,0.00318208191763898,0.0117214179782849,0.00936539325020408,0.0063757469409769,2,0.0286387372587508,0.00954624575291695,0.00937145181622642,0.00478135296746246,0.00289242340006988
121.472890939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0.00318208191763898,0.00171832423552505,0.00239067648373123,0.00144621170003494,0,0,0.0166599757702469,0.0117214179782849,0.00936539325020408,0.00737348262099207,0,0,0.00954624575291695,0.00937145181622642,0.00478135296746246,0.00289242340006988
121.477390939,25.1179252049999,FALSE,FALSE,FALSE,0,0,0,0.00114554949035003,0.00239067648373123,0.00427026210450196,0,0,0.0150689348114274,0.0111486432331099,0.00936539325020408,0.00768604389022118,0,0,0.00318208191763898,0.00937145181622642,0.00478135296746246,0.00568413302998143
