"long","lat","district"
121.5167609,25.0506825,"大同區建明里"
121.577435,25.047171,"信義區四育里"
121.5910514,25.0595631,"內湖區石潭里"
121.6162768,25.0682405,"內湖區東湖里"
121.5702571,25.0439122,"信義區六藝里"
121.5899303,25.0382797,"南港區百福里"
121.5573849,25.0055956,"文山區興泰里"
121.559339,24.987883,"文山區明義里"
121.553522,25.024053,"信義區黎平里"
121.5767032,25.048016,"信義區四育里"
121.5716462,25.0492112,"信義區雅祥里"
121.5053284,25.1172326,"北投區立賢里"
121.5320032,25.0719586,"中山區新庄里"
121.5229142,25.0213221,"中正區河堤里"
121.5394472,25.1440704,"北投區湖山里"
121.5204501,25.1066677,"北投區建民里"
121.5879814,25.0538738,"南港區玉成里"
121.585795,25.056524,"內湖區週美里"
121.5611151,24.9778401,"文山區老泉里"
121.5050779,25.0301394,"中正區忠勤里"
121.5738977,25.0336571,"信義區安康里"
121.492031,25.022233,"萬華區孝德里"
121.5049436,25.1176856,"北投區立賢里"
121.512893,25.0538379,"大同區朝陽里"
121.569151,25.0019729,"文山區萬芳里"
121.473592,25.132293,"北投區一德里"
121.5209714,25.0941549,"士林區福佳里"
121.512371,25.083663,"士林區福順里"
121.5810019,25.052361,"南港區玉成里"
121.5222645,25.054591,"中山區民安里"
121.498173,25.1366259,"北投區長安里"
121.501319,25.132244,"北投區中央里"
121.5198919,25.0280335,"中正區南福里"
121.4926457,25.0300495,"萬華區綠堤里"
121.5014877,25.0340801,"萬華區富福里"
121.488616,25.034607,"萬華區華江里"
121.534798,25.0060374,"文山區萬和里"
121.5722003,25.0482654,"信義區雅祥里"
121.5722003,25.0482654,"信義區雅祥里"
121.517809,25.070554,"大同區至聖里"
121.5635252,25.0100821,"大安區黎和里"
121.6051995,25.0519303,"南港區中南里"
121.4910831,25.1437492,"北投區稻香里"
121.4966179,25.0951524,"士林區福安里"
121.5092658,25.0809936,"士林區富光里"
121.6182689,25.0526058,"南港區新富里"
121.5917229,25.0600463,"內湖區石潭里"
121.4643868,25.1176841,"北投區關渡里"
121.499412,25.130588,"北投區中央里"
121.5621539,25.0882492,"內湖區西安里"
121.4915649,25.1429596,"北投區稻香里"
121.5180151,25.0956304,"士林區福佳里"
121.4913692,25.1374863,"北投區豐年里"
121.5117135,25.1080669,"北投區建民里"
121.531918,25.0678005,"中山區新喜里"
121.5357651,25.118178,"士林區天和里"
121.5163423,25.0267015,"中正區螢圃里"
121.5495081,25.0435991,"大安區建安里"
121.5068773,25.0929118,"士林區社園里"
121.5243694,25.1133164,"北投區榮華里"
121.5549034,25.0562288,"松山區東昌里"
121.5889816,25.1023137,"內湖區碧山里"
121.5536561,25.0511949,"松山區美仁里"
121.497226,25.129902,"北投區大同里"
121.526451,25.021029,"中正區頂東里"
121.53299,25.0316869,"大安區福住里"
121.5218481,25.02188,"中正區河堤里"
121.5160802,25.1064179,"北投區建民里"
121.5199966,25.0595227,"大同區雙連里"
121.5208235,25.1032338,"士林區德華里"
121.522233,25.151306,"北投區泉源里"
121.519999,25.060083,"大同區雙連里"
121.616129,25.053828,"南港區新富里"
121.4896357,25.1410395,"北投區稻香里"
121.5899167,25.0595071,"內湖區石潭里"
121.5899167,25.0595071,"內湖區石潭里"
121.4930888,25.0364753,"萬華區柳鄉里"
121.5529999,25.0723849,"松山區莊敬里"
121.5136624,25.068621,"大同區國慶里"
121.4902584,25.026091,"萬華區和德里"
121.5045609,25.0379923,"萬華區仁德里"
121.5012618,25.0904848,"士林區社新里"
121.4712101,25.107824,"士林區富洲里"
121.4952208,25.0387025,"萬華區柳鄉里"
121.5787437,25.0759013,"內湖區瑞光里"
121.555592,25.084853,"中山區北安里"
121.5070864,25.1189235,"北投區立農里"
121.475354,25.120857,"北投區八仙里"
121.534713,25.059296,"中山區松江里"
121.4964788,25.0290397,"萬華區日善里"
121.4952208,25.0387025,"萬華區柳鄉里"
121.4952208,25.0387025,"萬華區柳鄉里"
121.5513211,25.0602589,"松山區精忠里"
121.5513211,25.0602589,"松山區精忠里"
121.530999,25.1227941,"士林區天母里"
121.4967491,25.0952164,"士林區福安里"
121.498553,25.1424401,"北投區中和里"
121.468668,25.1278927,"北投區一德里"
121.539998,25.0006311,"文山區萬祥里"
121.5689213,25.0253089,"信義區六合里"
121.4926699,25.0369599,"萬華區柳鄉里"
121.475877,25.121968,"北投區八仙里"
121.6165404,25.0682585,"內湖區東湖里"
121.5047295,25.0932387,"士林區永倫里"
121.5393643,24.9892516,"文山區景美里"
121.5595206,25.0713364,"松山區莊敬里"
121.491073,25.031324,"萬華區綠堤里"
121.500099,25.143624,"北投區中和里"
121.4814149,25.1058438,"士林區富洲里"
121.5958921,24.9989193,"文山區萬興里"
121.4980181,25.0326849,"萬華區雙園里"
121.4947657,25.0154026,"萬華區華中里"
121.4981473,25.0329447,"萬華區雙園里"
121.4922156,25.0980651,"士林區福安里"
121.5029317,25.1278707,"北投區清江里"
121.5622229,25.1099882,"士林區翠山里"
121.5481042,25.0325093,"大安區住安里"
121.511428,25.0897162,"士林區社子里"
121.5038557,25.0444836,"萬華區萬壽里"
121.498605,25.092477,"士林區永倫里"
121.511428,25.0897162,"士林區社子里"
121.4884115,25.1440362,"北投區稻香里"
121.617992,25.072837,"內湖區樂康里"
121.4687067,25.1216875,"北投區關渡里"
121.5023915,25.0452812,"萬華區萬壽里"
121.4969943,25.0251135,"萬華區全德里"
121.5022957,25.0409705,"萬華區新起里"
121.5893415,25.0707983,"內湖區湖興里"
121.569032,24.983712,"文山區木新里"
121.4896722,25.1347964,"北投區豐年里"
121.5124294,25.0847161,"士林區葫東里"
121.5515317,25.0179924,"大安區黎元里"
121.49946,25.0222899,"萬華區壽德里"
