"population.density","police.min.dist","buglary.bike"
5.6573910361719,4145.21935313876,0
5.6573910361719,4182.14466247146,0
5.6573910361719,4220.69477157509,0
5.6573910361719,4260.82557921802,0
5.6573910361719,4302.49285449435,0
5.6573910361719,4345.65240144153,0
2.6105519821837,4390.26020983276,0
2.6105519821837,4436.27259200966,0
2.6105519821837,4483.64630583887,0
2.6105519821837,4532.33866406447,0
2.6105519821837,3919.87332564695,0
2.6105519821837,3950.58725106074,0
2.6105519821837,3983.12846562368,0
2.6105519821837,4017.45256665974,0
2.6105519821837,4053.51426336819,0
2.6105519821837,4091.26760889124,0
2.6105519821837,4130.66621963453,0
2.6105519821837,4171.66348052247,0
2.6105519821837,4214.21273521313,0
2.6105519821837,4258.26746068596,0
2.6105519821837,4303.78142591154,0
2.6105519821837,4350.70883460018,0
5.6573910361719,4399.00445226639,0
5.6573910361719,4448.62371804911,0
5.6573910361719,3825.38998014374,0
5.6573910361719,3856.85662494818,0
5.6573910361719,3890.18221660539,0
5.6573910361719,3925.31940854894,0
5.6573910361719,3962.22000494785,0
5.6573910361719,4000.83521328018,0
5.6573910361719,4041.11588150363,0
5.6573910361719,4083.01271849081,0
5.6573910361719,4126.47649680183,0
5.6573910361719,4171.45823731048,0
5.6573910361719,4217.9093755371,0
5.6573910361719,4265.78190986078,0
5.6573910361719,4315.02853204499,0
5.6573910361719,4365.60274072644,0
5.6573910361719,4417.45893867487,0
5.6573910361719,3731.20425573315,0
5.6573910361719,3763.45871629826,0
5.6573910361719,3797.6042539729,0
5.6573910361719,3833.59033798931,0
5.6573910361719,3871.36564256912,0
5.6573910361719,3910.8783216316,0
5.6573910361719,3952.07626494278,0
5.6573910361719,3994.90733439546,0
5.6573910361719,4039.31957958771,0
5.6573910361719,4085.26143237004,0
5.6573910361719,4132.68188041353,0
5.6573910361719,4181.53062020212,0
5.6573910361719,4231.75819013336,0
5.6573910361719,4283.31608463706,0
5.6573910361719,4336.15685037948,0
5.6573910361719,4390.23416577062,0
5.6573910361719,4445.50290501645,0
5.6573910361719,4501.91918804649,0
5.6573910361719,3502.59219106243,0
5.6573910361719,3606.23616198237,0
2.6105519821837,3637.33927240498,0
2.6105519821837,3670.41892430246,0
2.6105519821837,3705.42218213695,0
2.6105519821837,3742.29506941301,0
2.6105519821837,3780.98288754477,0
2.6105519821837,3821.43051434001,0
2.6105519821837,3863.58268018033,0
2.6105519821837,3907.38422066244,0
2.6105519821837,3952.78030502467,0
2.6105519821837,3999.71664025101,0
2.6105519821837,4048.13965117248,0
2.6105519821837,4097.99663726748,0
2.6105519821837,4149.23590715987,0
2.6105519821837,4201.80689204256,0
2.6105519821837,4255.66023940654,0
2.6105519821837,4310.74788859252,0
2.6105519821837,4367.02312968602,0
2.6105519821837,4424.44064734371,0
2.6105519821837,4482.95655109003,0
5.6573910361719,4542.52839357569,0
5.6573910361719,3384.29828622615,0
5.6573910361719,3405.37396188297,0
5.6573910361719,3428.71830901885,0
5.6573910361719,3454.28533232897,0
5.6573910361719,3482.02607168278,0
5.6573910361719,3511.88901629934,0
5.6573910361719,3543.82051660488,0
5.6573910361719,3577.76518754177,0
5.6573910361719,3613.66629790597,0
5.6573910361719,3651.4661411829,0
5.6573910361719,3691.10638425995,0
5.6573910361719,3732.52839128862,0
5.6573910361719,3775.67352080755,0
5.6573910361719,3820.48339503962,0
5.6573910361719,3866.90014092671,0
5.6573910361719,3914.86660310258,0
5.6573910361719,3964.32652947806,0
5.6573910361719,4015.22473052113,0
5.6573910361719,4067.50721362171,0
5.6573910361719,4121.12129415596,0
5.6573910361719,4176.01568500254,0
5.6573910361719,4232.14056637787,0
5.6573910361719,4289.44763783244,0
5.6573910361719,4347.89015428643,0
5.6573910361719,4407.42294790021,0
5.6573910361719,4468.00243749518,0
5.6573910361719,3267.30949095034,0
5.6573910361719,3286.63485700353,0
5.6573910361719,3308.33291410745,0
5.6573910361719,3332.35731450515,0
5.6573910361719,3358.65813773546,0
5.6573910361719,3387.18235624697,0
5.6573910361719,3417.87430377633,0
5.6573910361719,3450.67613838197,0
5.6573910361719,3485.52829298703,0
5.6573910361719,3522.36990732759,0
5.6573910361719,3561.13923632434,0
5.6573910361719,3601.77403101946,0
5.6573910361719,3644.21188930546,0
5.6573910361719,3688.3905746741,0
2.6105519821837,3734.24830214713,0
2.6105519821837,3781.72399129973,0
2.6105519821837,3830.75748699634,0
2.6105519821837,3881.28974897413,0
2.6105519821837,3933.26301183815,0
2.6105519821837,3986.62091733934,0
2.6105519821837,4041.30862101695,0
2.6105519821837,4097.27287539708,0
2.6105519821837,4154.46209202054,0
2.6105519821837,4212.82638450695,0
2.6105519821837,4272.31759485755,0
2.6105519821837,4332.88930507378,0
2.6105519821837,4394.49683604676,0
2.6105519821837,3136.8590725139,0
2.6105519821837,3151.77119725397,0
2.6105519821837,3169.20798528777,0
2.6105519821837,3189.12802554652,0
2.6105519821837,3211.48510938127,0
2.6105519821837,3236.22872914746,0
2.6105519821837,3263.30459842009,0
2.6105519821837,3292.65518265894,0
2.6105519821837,3324.22022989132,0
5.6573910361719,3357.93729197615,0
5.6573910361719,3393.74222827207,0
5.6573910361719,3431.56968487406,0
5.6573910361719,3471.35354399425,0
5.6573910361719,3513.02733944799,0
5.6573910361719,3556.52463552067,0
5.6573910361719,3601.77936767919,0
5.6573910361719,3648.72614467368,0
5.6573910361719,3697.30051242897,0
5.6573910361719,3747.43918090344,0
5.6573910361719,3799.08021564389,0
5.6573910361719,3852.16319620156,0
5.6573910361719,3906.62934386808,0
5.6573910361719,3962.42162136925,0
5.6573910361719,4019.48480722288,0
5.6573910361719,4077.76554749854,0
5.6573910361719,4137.21238759686,0
5.6573910361719,4197.77578660775,0
5.6573910361719,4259.4081166278,0
5.6573910361719,4322.06364924505,0
5.6573910361719,4385.69853124869,0
5.6573910361719,4450.27075138492,0
5.6573910361719,4717.15483336178,0
5.6573910361719,5139.52640825341,0
5.6573910361719,3025.09333574258,0
5.6573910361719,3037.84897010014,0
5.6573910361719,3053.24481444475,0
5.6573910361719,3071.24116365493,0
5.6573910361719,3091.79260790892,0
5.6573910361719,3114.84857286888,0
5.6573910361719,3140.35389567344,0
5.6573910361719,3168.24942276053,0
5.6573910361719,3198.47261613082,0
5.6573910361719,3230.95815572044,0
5.6573910361719,3265.6385269111,0
5.6573910361719,3302.44458385266,0
5.6573910361719,3341.30608099896,0
5.6573910361719,3382.15216702962,0
5.6573910361719,3424.91183703654,0
5.6573910361719,3469.51434043818,0
5.6573910361719,3515.88954348847,0
5.6573910361719,3563.96824648917,0
5.6573910361719,3613.6824567753,0
5.6573910361719,3664.9656193835,0
5.6573910361719,3717.75280788529,0
5.6573910361719,3771.98087829403,0
2.6105519821837,3827.58858921324,0
2.6105519821837,3884.51669152182,0
2.6105519821837,3942.7079908966,0
2.6105519821837,4002.10738643683,0
2.6105519821837,4062.66188846272,0
2.6105519821837,4124.32061843447,0
2.6105519821837,4187.03479369272,0
2.6105519821837,4250.75769948888,0
2.6105519821837,4315.44465056961,0
2.6105519821837,4381.05294429478,0
2.6105519821837,4447.54180704838,0
2.6105519821837,4514.87233554917,0
2.6105519821837,4583.0074343469,0
2.6105519821837,4651.91175070324,0
2.6105519821837,4721.55160783542,0
2.6105519821837,4791.89493734785,0
2.6105519821837,4862.91121157885,0
2.6105519821837,5006.84778496337,0
2.6105519821837,5079.71413277393,0
2.6105519821837,5153.14539436639,0
2.6105519821837,5227.11776183472,0
2.6105519821837,2925.73165720502,0
2.6105519821837,2938.91867469261,0
5.6573910361719,2954.83014757279,0
5.6573910361719,2973.42233858636,0
5.6573910361719,2994.64531860661,0
5.6573910361719,3018.44359611768,0
5.6573910361719,3044.75678497837,0
5.6573910361719,3073.52029348021,0
5.6573910361719,3104.66601862657,0
5.6573910361719,3138.12303105019,0
5.6573910361719,3173.8182378335,0
5.6573910361719,3211.67701265167,0
5.6573910361719,3251.62378487561,0
5.6573910361719,3293.58258149297,0
5.6573910361719,3337.47751779965,0
5.6573910361719,3383.23323471461,0
5.6573910361719,3430.77528221549,0
5.6573910361719,3480.03044980387,0
5.6573910361719,3530.92704597053,0
5.6573910361719,3583.39512951852,0
5.6573910361719,3637.36669617157,0
5.6573910361719,3692.7758242861,0
5.6573910361719,3749.55878368113,0
5.6573910361719,3807.65411164894,0
5.6573910361719,3867.00266012551,0
5.6573910361719,3927.54761787229,0
5.6573910361719,3989.23451123714,0
5.6573910361719,4052.01118685148,0
5.6573910361719,4115.8277792953,0
5.6573910361719,4180.63666645892,0
5.6573910361719,4246.39241506362,0
5.6573910361719,4313.05171846443,0
5.6573910361719,4380.57332859353,0
5.6573910361719,4448.9179837133,0
5.6573910361719,4518.04833329502,0
5.6573910361719,4587.92886122966,0
5.6573910361719,4658.52580833685,0
5.6573910361719,4729.80709497047,0
5.6573910361719,4801.74224441192,0
5.6573910361719,4874.30230754319,0
5.6573910361719,4947.45978925086,0
5.6573910361719,5021.18857687479,0
5.6573910361719,5095.46387094827,0
5.6573910361719,5170.26211840603,0
5.6573910361719,2826.42828619347,0
5.6573910361719,2840.07652621688,0
2.6105519821837,2856.53874331394,0
2.6105519821837,2875.76661237302,0
2.6105519821837,2897.70507904499,0
2.6105519821837,2922.29309633703,0
2.6105519821837,2949.46440157545,0
2.6105519821837,2979.14831300936,0
2.6105519821837,3011.27052672428,0
2.6105519821837,3045.75389662271,0
2.6105519821837,3082.51918273341,0
2.6105519821837,3121.48575593247,0
2.6105519821837,3162.57225000334,0
2.6105519821837,3205.69715474086,0
2.6105519821837,3250.77934636364,0
2.6105519821837,3297.73855376368,0
2.6105519821837,3346.49576102934,0
2.6105519821837,3396.97354825768,0
2.6105519821837,3449.0963738187,0
2.6105519821837,3502.79080213937,0
2.6105519821837,3557.98568160895,0
2.6105519821837,3614.61227752275,0
2.6105519821837,3672.60436507744,0
2.6105519821837,3731.89828736408,0
2.6105519821837,3792.43298310057,0
2.6105519821837,3854.14998859828,0
5.6573910361719,3916.99341805918,0
5.6573910361719,3980.90992598523,0
5.6573910361719,4045.84865506249,0
5.6573910361719,4111.76117249723,0
5.6573910361719,4178.60139744591,0
5.6573910361719,4246.325521782,0
5.6573910361719,4314.89192613018,0
5.6573910361719,4384.26109287134,0
5.6573910361719,4454.39551743624,0
5.6573910361719,4525.25961907467,0
5.6573910361719,4596.81965202801,0
5.6573910361719,4669.04361785357,0
5.6573910361719,4741.90117953348,0
5.6573910361719,4815.36357779616,0
5.6573910361719,4889.40355003575,0
5.6573910361719,4963.99525207651,0
5.6573910361719,5039.11418296318,0
5.6573910361719,5114.7371128902,0
5.6573910361719,2716.00182307095,0
5.6573910361719,2727.18959205644,0
5.6573910361719,2741.33205943208,0
5.6573910361719,2758.38377860615,0
5.6573910361719,2778.29118362919,0
5.6573910361719,2800.99338680585,0
5.6573910361719,2826.42304437379,0
5.6573910361719,2854.50726387873,0
5.6573910361719,2885.16852787425,0
5.6573910361719,2918.32561066241,0
5.6573910361719,2953.89446771019,0
5.6573910361719,2991.7890807657,0
5.6573910361719,3031.92224539123,0
5.6573910361719,3074.2062912703,0
5.6573910361719,3118.55372910915,0
5.6573910361719,3164.87782106196,0
5.6573910361719,3213.09307428369,0
5.6573910361719,3263.11565939505,0
5.6573910361719,3314.86375737858,0
5.6573910361719,3368.25783962171,0
5.6573910361719,3423.22088670108,0
5.6573910361719,3479.6785519478,0
5.6573910361719,3537.55927602249,0
5.6573910361719,3596.79435867414,0
5.6573910361719,3657.31799363022,0
5.6573910361719,3719.06727220038,0
5.6573910361719,3781.98216077812,0
2.6105519821837,3846.00545688459,0
2.6105519821837,3911.08272796121,0
2.6105519821837,3977.16223658877,0
2.6105519821837,4044.19485533364,0
2.6105519821837,4112.13397401022,0
2.6105519821837,4180.93540168664,0
2.6105519821837,4250.55726539904,0
2.6105519821837,4320.95990727507,0
2.6105519821837,4392.10578135087,0
2.6105519821837,4463.95935121505,0
2.6105519821837,4536.48698933906,0
2.6105519821837,4609.65687876403,0
2.6105519821837,4683.43891769397,0
2.6105519821837,4757.80462733746,0
2.6105519821837,4832.72706329822,0
2.6105519821837,4908.18073067834,0
2.6105519821837,4984.14150299552,0
2.6105519821837,5060.5865449513,0
2.6105519821837,5137.49423904004,0
2.6105519821837,2616.41104456874,0
2.6105519821837,2628.02290173748,0
2.6105519821837,2642.6962240047,0
2.6105519821837,2660.38035534068,0
2.6105519821837,2681.01571800446,0
5.6573910361719,2704.53475993178,0
5.6573910361719,2730.86297670789,0
5.6573910361719,2759.91997525371,0
5.6573910361719,2791.62054807399,0
5.6573910361719,2825.87573000117,0
5.6573910361719,2862.59381343959,0
5.6573910361719,2901.68130269653,0
5.6573910361719,2943.04379281512,0
5.6573910361719,2986.58676297185,0
5.6573910361719,3032.21627879681,0
5.6573910361719,3079.83960172286,0
5.6573910361719,3129.36570658891,0
5.6573910361719,3180.70571117042,0
5.6573910361719,3233.77322316002,0
5.6573910361719,3288.48461131009,0
5.6573910361719,3344.75920823096,0
5.6573910361719,3402.51945262296,0
5.6573910361719,3461.69097871277,0
5.6573910361719,3522.20266039575,0
5.6573910361719,3583.98661714354,0
5.6573910361719,3646.97818816513,0
5.6573910361719,3711.11588072313,0
5.6573910361719,3776.3412977977,0
5.6573910361719,3842.59904970861,0
5.6573910361719,3909.83665365385,0
5.6573910361719,3978.00442454511,0
5.6573910361719,4047.05536002809,0
5.6573910361719,4116.94502204888,0
5.6573910361719,4187.63141691697,0
5.6573910361719,4259.07487551614,0
5.6573910361719,4331.23793486971,0
5.6573910361719,4404.08522210086,0
5.6573910361719,4477.58334154277,0
5.6573910361719,4551.70076555905,0
5.6573910361719,4626.40772951369,0
5.6573910361719,4701.67613112284,0
5.6573910361719,4777.47943438359,0
5.6573910361719,4853.79257814296,0
5.6573910361719,4930.5918893141,0
5.6573910361719,5007.85500068916,0
5.6573910361719,5085.56077325759,0
5.6573910361719,2516.86763505147,0
5.6573910361719,2528.93668566339,0
5.6573910361719,2544.18165461043,0
2.6105519821837,2562.54586047962,0
2.6105519821837,2583.96279893842,0
2.6105519821837,2608.35727410243,0
2.6105519821837,2635.64661065396,0
2.6105519821837,2665.74190554097,0
2.6105519821837,2698.54928090589,0
2.6105519821837,2733.97110441851,0
2.6105519821837,2771.90714886092,0
2.6105519821837,2812.25566899619,0
2.6105519821837,2854.91438005942,0
2.6105519821837,2899.78132811803,0
2.6105519821837,2946.75564784146,0
2.6105519821837,2995.73820768911,0
2.6105519821837,3046.63214610272,0
2.6105519821837,3099.34330496457,0
2.6105519821837,3153.78056847477,0
2.6105519821837,3209.85611668689,0
2.6105519821837,3267.4856035249,0
2.6105519821837,3326.58826912845,0
2.6105519821837,3387.08699607738,0
2.6105519821837,3448.9083184835,0
2.6105519821837,3511.98239221403,0
2.6105519821837,3576.24293368085,0
2.6105519821837,3641.62713381518,0
5.6573910361719,3708.07555293991,0
5.6573910361719,3775.53200150592,0
5.6573910361719,3843.94341087189,0
5.6573910361719,3913.25969762145,0
5.6573910361719,3983.43362433698,0
5.6573910361719,4054.42065915945,0
5.6573910361719,4126.17883600753,0
5.6573910361719,4198.668617,0
5.6573910361719,4271.85275815832,0
5.6573910361719,4345.69617929061,0
5.6573910361719,4420.1658386671,0
5.6573910361719,4495.23061290237,0
5.6573910361719,4570.86118234346,0
5.6573910361719,4647.02992206074,0
5.6573910361719,4723.71079851045,0
5.6573910361719,4800.87927181377,0
5.6573910361719,4878.51220355098,0
5.6573910361719,4956.58776992043,0
5.6573910361719,5035.08538008106,0
5.6573910361719,2417.37744624525,0
5.6573910361719,2429.94078840182,0
5.6573910361719,2445.80300472839,0
5.6573910361719,2464.90040894537,0
5.6573910361719,2487.15847894127,0
5.6573910361719,2512.49321551064,0
5.6573910361719,2540.81258692296,0
5.6573910361719,2572.01800751869,0
5.6573910361719,2606.00580302268,0
5.6573910361719,2642.66862186897,0
5.6573910361719,2681.89675973281,0
5.6573910361719,2723.57937280008,0
5.6573910361719,2767.60556352075,0
5.6573910361719,2813.86533006137,0
5.6573910361719,2862.25037713362,0
5.6573910361719,2912.6547911243,0
5.6573910361719,2964.97558645777,0
5.6573910361719,3019.11313293562,0
5.6573910361719,3074.97147560337,0
5.6573910361719,3132.45855953525,0
5.6573910361719,3191.48637216927,0
5.6573910361719,3251.97101545621,0
5.6573910361719,3313.83271938455,0
2.6105519821837,3376.99580749117,0
2.6105519821837,3441.38862388557,0
2.6105519821837,3506.94343016929,0
2.6105519821837,3573.59627954814,0
2.6105519821837,3641.28687430229,0
2.6105519821837,3709.95841185361,0
2.6105519821837,3779.55742373949,0
2.6105519821837,3850.03361100864,0
2.6105519821837,3921.33967889977,0
2.6105519821837,3993.43117301649,0
2.6105519821837,4066.2663187181,0
2.6105519821837,4139.80586509413,0
2.6105519821837,4214.01293440971,0
2.6105519821837,4288.85287773168,0
2.6105519821837,4364.29313715555,0
2.6105519821837,4440.30311486652,0
2.6105519821837,4516.85404916149,0
2.6105519821837,4593.9188973677,0
2.6105519821837,4671.47222557928,0
2.6105519821837,4749.49010502118,0
2.6105519821837,4827.95001481639,0
2.6105519821837,4906.8307508961,0
2.6105519821837,4986.11234077253,0
2.6105519821837,2308.33762029811,0
5.6573910361719,2317.94733112647,0
5.6573910361719,2331.04671707563,0
5.6573910361719,2347.57736213597,0
5.6573910361719,2367.46739195161,0
5.6573910361719,2390.63295790055,0
5.6573910361719,2416.97987859835,0
5.6573910361719,2446.40537000623,0
5.6573910361719,2478.79979867921,0
5.6573910361719,2514.04839972457,0
5.6573910361719,2552.03291065265,0
5.6573910361719,2592.63308329928,0
5.6573910361719,2635.72804720811,0
5.6573910361719,2681.19750852277,0
5.6573910361719,2728.92277780353,0
5.6573910361719,2778.78762796774,0
5.6573910361719,2830.67898958738,0
5.6573910361719,2884.48749510989,0
5.6573910361719,2940.10788634995,0
5.6573910361719,2997.43930111704,0
5.6573910361719,3056.38545523002,0
5.6573910361719,3116.85473587445,0
5.6573910361719,3178.76022132349,0
5.6573910361719,3242.01964079505,0
5.6573910361719,3306.55528676322,0
5.6573910361719,3372.29389051801,0
5.6573910361719,3439.16647024629,0
5.6573910361719,3507.1081595151,0
5.6573910361719,3576.05802265807,0
5.6573910361719,3645.95886245084,0
5.6573910361719,3716.75702438696,0
5.6573910361719,3788.40220096842,0
5.6573910361719,3860.84723869982,0
5.6573910361719,3934.04794978072,0
5.6573910361719,4007.96292997112,0
5.6573910361719,4082.55338374308,0
5.6573910361719,4157.7829573482,0
5.6573910361719,4233.61758026209,0
5.6573910361719,4310.02531518895,0
5.6573910361719,4386.97621663773,0
5.6573910361719,4464.44219799284,0
2.6105519821837,4542.39690682806,0
2.6105519821837,4620.81560821677,0
2.6105519821837,4699.67507569647,0
2.6105519821837,4778.95348952857,0
2.6105519821837,4858.63034187311,0
2.6105519821837,2202.19156283604,0
2.6105519821837,2208.54328465899,0
2.6105519821837,2218.58536665852,0
2.6105519821837,2232.26800502161,0
2.6105519821837,2249.5247701413,0
2.6105519821837,2270.27416072707,0
2.6105519821837,2294.42142301471,0
2.6105519821837,2321.86054621037,0
2.6105519821837,2352.4763450113,0
2.6105519821837,2386.14654615989,0
2.6105519821837,2422.74380688207,0
2.6105519821837,2462.13760702443,0
2.6105519821837,2504.19597199631,0
2.6105519821837,2548.78699865087,0
2.6105519821837,2595.78016998774,0
2.6105519821837,2645.04745616808,0
2.6105519821837,2696.46420853664,0
2.6105519821837,2749.90986006871,0
2.6105519821837,2805.26845010046,0
5.6573910361719,2862.42899366356,0
5.6573910361719,2921.28571666781,0
5.6573910361719,2981.73817781483,0
5.6573910361719,3043.69129703448,0
5.6573910361719,3107.05530852048,0
5.6573910361719,3171.74565447906,0
5.6573910361719,3237.68283362188,0
5.6573910361719,3304.79221638336,0
5.6573910361719,3373.00383689036,0
5.6573910361719,3442.25216998244,0
5.6573910361719,3512.4758999404,0
5.6573910361719,3583.6176862767,0
5.6573910361719,3655.62393073199,0
5.6573910361719,3728.44454863487,0
5.6573910361719,3802.03274700309,0
5.6573910361719,3876.34481104037,0
5.6573910361719,3951.33990015528,0
5.6573910361719,4026.97985427195,0
5.6573910361719,4103.22901073189,0
5.6573910361719,4180.05403193909,0
5.6573910361719,4257.42374364566,0
5.6573910361719,4335.30898362833,0
5.6573910361719,4413.68246044395,0
5.6573910361719,4492.51862180152,0
5.6573910361719,4571.79353211688,0
5.6573910361719,4651.48475874267,0
5.6573910361719,4731.57126636908,0
5.6573910361719,2143.86300065281,0
5.6573910361719,2127.32527737616,0
5.6573910361719,2114.54937410754,0
5.6573910361719,2105.60376730656,0
5.6573910361719,2100.53739405798,0
5.6573910361719,2099.37833949996,0
5.6573910361719,2102.13306678529,0
5.6573910361719,2108.7862381396,0
5.6573910361719,2119.30113845222,0
5.6573910361719,2133.62067441844,0
5.6573910361719,2151.66888687389,0
5.6573910361719,2173.35288546435,0
5.6573910361719,2198.56509577033,0
2.6105519821837,2227.18570071935,0
2.6105519821837,2259.08516001457,0
2.6105519821837,2294.12670191972,0
2.6105519821837,2332.16869850273,0
2.6105519821837,2373.0668557006,0
2.6105519821837,2416.67617079818,0
2.6105519821837,2462.85262996055,0
2.6105519821837,2511.45463602555,0
2.6105519821837,2562.34417091553,0
2.6105519821837,2615.38770761122,0
2.6105519821837,2670.45689377287,0
2.6105519821837,2727.42903323742,0
2.6105519821837,2786.18739330913,0
2.6105519821837,2846.62136564701,0
2.6105519821837,2908.6265070478,0
2.6105519821837,2972.10448420779,0
2.6105519821837,3036.9629437947,0
2.6105519821837,3103.11532629486,0
2.6105519821837,3170.48063926301,0
2.6105519821837,3238.98320294232,0
2.6105519821837,3308.55237879717,0
2.6105519821837,3379.12228941765,0
2.6105519821837,3450.6315363576,0
2.6105519821837,3523.02292099016,0
2.6105519821837,3596.2431721424,0
5.6573910361719,3670.2426832199,0
5.6573910361719,3744.97526072494,0
5.6573910361719,3820.39788534408,0
5.6573910361719,3896.4704862677,0
5.6573910361719,3973.15572907389,0
5.6573910361719,4050.41881706902,0
5.6573910361719,4128.22730586749,0
5.6573910361719,4206.55093077361,0
5.6573910361719,4285.36144641827,0
5.6573910361719,4364.6324780748,0
5.6573910361719,4444.33938395951,0
5.6573910361719,4524.45912788053,0
5.6573910361719,4604.97016155119,0
5.6573910361719,4685.85231591083,0
5.6573910361719,2045.85940675062,0
5.6573910361719,2028.52272866855,0
5.6573910361719,2015.1204133418,0
5.6573910361719,2005.73133066674,0
5.6573910361719,2000.41199066099,0
5.6573910361719,1999.19487918393,0
5.6573910361719,2002.08747774478,0
5.6573910361719,2009.07203532911,0
5.6573910361719,2020.10610829009,0
5.6573910361719,2035.1238304759,0
5.6573910361719,2054.037826573,0
5.6573910361719,2076.74164296423,0
5.6573910361719,2103.11254602471,0
5.6573910361719,2133.01452922022,0
5.6573910361719,2166.30137641791,0
5.6573910361719,2202.81964673845,0
5.6573910361719,2242.41147197007,0
5.6573910361719,2284.91708693127,0
5.6573910361719,2330.17704255183,0
5.6573910361719,2378.03407798732,0
5.6573910361719,2428.33465021619,0
5.6573910361719,2480.93013640845,0
5.6573910361719,2535.6777360214,0
2.6105519821837,2592.44110657758,0
2.6105519821837,2651.09077024748,0
2.6105519821837,2711.50432859289,0
2.6105519821837,2773.56652105678,0
2.6105519821837,2837.1691596243,0
2.6105519821837,2902.21096833963,0
2.6105519821837,2968.59735228492,0
2.6105519821837,3036.24011666279,0
2.6105519821837,3105.05715291217,0
2.6105519821837,3174.97210545895,0
2.6105519821837,3245.9140297861,0
2.6105519821837,3317.81705008012,0
2.6105519821837,3390.62002258314,0
2.6105519821837,3464.26620916442,0
2.6105519821837,3538.70296422926,0
2.6105519821837,3613.88143700766,0
2.6105519821837,3689.75629046741,0
2.6105519821837,3766.28543739766,0
2.6105519821837,3843.42979373958,0
2.6105519821837,3921.15304896245,0
2.6105519821837,3999.42145289467,0
2.6105519821837,4078.20361836401,0
2.6105519821837,4157.47033883192,0
2.6105519821837,4237.19442014381,0
2.6105519821837,4317.3505255327,0
5.6573910361719,4397.91503293271,0
5.6573910361719,4478.86590375295,0
5.6573910361719,4560.18256224473,0
5.6573910361719,4641.84578464895,0
5.6573910361719,1970.3012235076,0
